Te =    100.00 Ne=   9.6033E+23 Tr =      0.00
enot    1      11567.99023
elev  12   9 mg254104    3618.5786   5.48352000E+06   2  5  4  1  0  0  0  0  0  0    4
elev  12  10 mg183003    9062.8018   1.63200000E+03   1  8  3  0  0  0  0  0  0  0    3
elev  12  11 mg182104    9422.6768   9.79200000E+03   1  8  2  1  0  0  0  0  0  0    4
elev  12  12 mg174003   10185.6372   4.89600000E+04   1  7  4  0  0  0  0  0  0  0    3
elev  12  13 mg173104   10557.6104   4.17792000E+05   1  7  3  1  0  0  0  0  0  0    4
elev  12  14 mg165003   11349.1237   4.79808000E+05   1  6  5  0  0  0  0  0  0  0    3
elev  12  15 mg164104   11732.9609   5.48352000E+06   1  6  4  1  0  0  0  0  0  0    4
elev  12  16 mg156003   12552.2100   2.07917000E+06   1  5  6  0  0  0  0  0  0  0    3
elev  12  17 mg155104   12947.6762   3.07077000E+07   1  5  5  1  0  0  0  0  0  0    4
elev  12  18 mg084003   18448.3139   3.06000000E+03   0  8  4  0  0  0  0  0  0  0    3
elev  12  19 mg083104   18824.9862   2.61120000E+04   0  8  3  1  0  0  0  0  0  0    4
elev  12  20 mg075003   19656.7216   6.85440000E+04   0  7  5  0  0  0  0  0  0  0    3
elev  12  21 mg074104   20045.3176   7.83360000E+05   0  7  4  1  0  0  0  0  0  0    4
elev  12  22 mg066003   20906.8842   5.19792000E+05   0  6  6  0  0  0  0  0  0  0    3
elev  12  23 mg065104   21307.1689   7.67693000E+06   0  6  5  1  0  0  0  0  0  0    4
enot   13        555.13000
elev  13   1 al283003       0.0000   8.16000000E+02   2  8  3  0  0  0  0  0  0  0    3
elev  13   2 al282104     297.4494   4.89600000E+03   2  8  2  1  0  0  0  0  0  0    4
elev  13   3 al281204     634.5222   8.92800000E+03   2  8  1  2  0  0  0  0  0  0    4
elev  13   4 al274003    1028.1663   2.44800000E+04   2  7  4  0  0  0  0  0  0  0    3
elev  13   5 al273104    1336.4050   2.08896000E+05   2  7  3  1  0  0  0  0  0  0    4
elev  13   6 al265003    2096.0772   2.39904000E+05   2  6  5  0  0  0  0  0  0  0    3
elev  13   7 al264104    2414.8825   2.74176000E+06   2  6  4  1  0  0  0  0  0  0    4
elev  13   8 al256003    3202.7130   1.03958000E+06   2  5  6  0  0  0  0  0  0  0    3
elev  13   9 al255104    3531.8614   1.53539000E+07   2  5  5  1  0  0  0  0  0  0    4
elev  13  10 al184003    9045.4256   6.12000000E+03   1  8  4  0  0  0  0  0  0  0    3
elev  13  11 al183104    9357.8773   5.22240000E+04   1  8  3  1  0  0  0  0  0  0    4
elev  13  12 al175003   10155.9465   1.37088000E+05   1  7  5  0  0  0  0  0  0  0    3
elev  13  13 al174104   10479.0215   1.56672000E+06   1  7  4  1  0  0  0  0  0  0    4
elev  13  14 al166003   11307.3364   1.03958000E+06   1  6  6  0  0  0  0  0  0  0    3
elev  13  15 al165104   11640.8112   1.53539000E+07   1  6  5  1  0  0  0  0  0  0    4
elev  13  16 al157003   12498.5445   3.56429000E+06   1  5  7  0  0  0  0  0  0  0    3
elev  13  17 al156104   12842.1953   6.65334000E+07   1  5  6  1  0  0  0  0  0  0    4
elev  13  18 al085003   18413.6398   8.56800000E+03   0  8  5  0  0  0  0  0  0  0    3
elev  13  19 al084104   18741.0046   9.79200000E+04   0  8  4  1  0  0  0  0  0  0    4
elev  13  20 al076003   19609.8919   1.48512000E+05   0  7  6  0  0  0  0  0  0  0    3
elev  13  21 al075104   19947.7133   2.19341000E+06   0  7  5  1  0  0  0  0  0  0    4
elev  13  22 al067003   20848.1173   8.91072000E+05   0  6  7  0  0  0  0  0  0  0    3
elev  13  23 al066104   21196.1714   1.66333000E+07   0  6  6  1  0  0  0  0  0  0    4
enot   14        514.34003
elev  14   1 si284003       0.0000   3.06000000E+03   2  8  4  0  0  0  0  0  0  0    3
elev  14   2 si283104     283.0812   2.61120000E+04   2  8  3  1  0  0  0  0  0  0    4
elev  14   3 si282204     574.9398   7.58880000E+04   2  8  2  2  0  0  0  0  0  0    4
elev  14   4 si275003    1016.5614   6.85440000E+04   2  7  5  0  0  0  0  0  0  0    3
elev  14   5 si274104    1309.6526   7.83360000E+05   2  7  4  1  0  0  0  0  0  0    4
